0.5996825787  -1.4005615919  
-1.4005615919  0.5996825787  
-1.1505310706  -0.6504700279  
0.8497131000  1.3497741427  
1.8498351853  -1.6505921132  
-0.1504089853  0.3496520574  
-0.6504700279  -1.1505310706  
1.3497741427  0.8497131000  
0.3496520574  -0.1504089853  
-1.6505921132  1.8498351853  
-1.5255768526  -0.0253937246  
0.4746673180  1.9748504460  
1.4747894033  -1.0255158099  
-0.5254547673  0.9747283607  
-0.0253937246  -1.5255768526  
1.9748504460  0.4746673180  
0.9747283607  -0.5254547673  
-1.0255158099  1.4747894033  
-1.2755463313  -1.2755463313  
0.7246978394  0.7246978394  
1.7248199247  -0.2754242459  
-0.2754242459  1.7248199247  
-0.7754852886  -0.7754852886  
1.2247588820  1.2247588820  
0.2246367967  -1.7756073739  
-1.7756073739  0.2246367967  
-1.8381150042  -0.9630081796  
0.1621291664  1.0372359910  
1.1622512517  -1.9631302649  
-0.8379929189  0.0371139057  
-0.3379318763  -1.4630692222  
1.6623122943  0.5371749484  
0.6621902090  -0.4629471369  
-1.3380539616  1.5372970337  
-1.0880234403  -1.7130997436  
0.9122207303  0.2871444270  
1.9123428157  -0.7129776583  
-0.0879013550  1.2872665123  
-0.5879623976  -0.2129166156  
1.4122817730  1.7873275550  
0.4121596877  -1.2130387009  
-1.5880844829  0.7872054697  
-1.7130997436  -1.0880234403  
0.2871444270  0.9122207303  
1.2872665123  -0.0879013550  
-0.7129776583  1.9123428157  
-0.2129166156  -0.5879623976  
1.7873275550  1.4122817730  
0.7872054697  -1.5880844829  
-1.2130387009  0.4121596877  
-1.4630692222  -0.3379318763  
0.5371749484  1.6623122943  
1.5372970337  -1.3380539616  
-0.4629471369  0.6621902090  
-0.9630081796  -1.8381150042  
1.0372359910  0.1621291664  
0.0371139057  -0.8379929189  
-1.9631302649  1.1622512517  
-1.9475033573  -1.1661579782  
0.0527408133  0.8340861924  
1.0528628986  -0.1660358929  
-0.9473812720  1.8342082777  
-0.4473202294  -0.6660969355  
1.5529239412  1.3341472351  
0.5528018559  -1.6662190208  
-1.4474423147  0.3340251498  
-1.1974117933  -0.4160664142  
0.8028323773  1.5841777564  
1.8029544626  -1.4161884995  
-0.1972897080  0.5840556711  
-0.6973507507  -1.9162495421  
1.3028934199  0.0839946285  
0.3027713346  -0.9161274568  
-1.6974728360  1.0841167138  
-1.5724575753  -0.7911121962  
0.4277865953  1.2091319744  
1.4279086806  -1.7912342815  
-0.5723354900  0.2090098891  
-0.0722744474  -1.2911732388  
1.9279697232  0.7090709318  
0.9278476379  -0.2910511535  
-1.0723965327  1.7091930171  
-1.3224270540  -1.5412037602  
0.6778171166  0.4590404104  
1.6779392019  -0.5410816749  
-0.3223049687  1.4591624957  
-0.8223660113  -0.0410206322  
1.1778781593  1.9592235384  
0.1777560740  -1.0411427175  
-1.8224880967  0.9591014531  
-1.7599804663  -0.2285435232  
0.2402637043  1.7717006474  
1.2403857896  -1.2286656085  
-0.7598583810  0.7715785621  
-0.2597973384  -1.7287266512  
1.7404468322  0.2715175195  
0.7403247469  -0.7286045659  
-1.2599194237  1.2716396048  
-1.0098889023  -1.4786961298  
0.9903552683  0.5215480408  
1.9904773536  -0.4785740445  
-0.0097668170  1.5216701261  
-0.5098278597  -0.9786350872  
1.4904163109  1.0216090834  
0.4902942256  -1.9787571725  
-1.5099499450  0.0214869981  
-1.6349652057  -1.8537419118  
0.3652789649  0.1465022588  
1.3654010503  -0.8536198265  
-0.6348431204  1.1466243441  
-0.1347820777  -0.3535587839  
1.8654620929  1.6466853867  
0.8653400076  -1.3536808692  
-1.1349041630  0.6465633014  
-1.3849346843  -0.6035893052  
0.6153094863  1.3966548654  
1.6154315716  -1.6037113905  
-0.3848125990  0.3965327801  
-0.8848736417  -1.1036503478  
1.1153705289  0.8965938228  
0.1152484436  -0.1035282625  
-1.8849957270  1.8967159081  
-1.9162495421  -0.6973507507  
0.0839946285  1.3028934199  
1.0841167138  -1.6974728360  
-0.9161274568  0.3027713346  
-0.4160664142  -1.1974117933  
1.5841777564  0.8028323773  
0.5840556711  -0.1972897080  
-1.4161884995  1.8029544626  
-1.1661579782  -1.9475033573  
0.8340861924  0.0527408133  
1.8342082777  -0.9473812720  
-0.1660358929  1.0528628986  
-0.6660969355  -0.4473202294  
1.3341472351  1.5529239412  
0.3340251498  -1.4474423147  
-1.6662190208  0.5528018559  
-1.5412037602  -1.3224270540  
0.4590404104  0.6778171166  
1.4591624957  -0.3223049687  
-0.5410816749  1.6779392019  
-0.0410206322  -0.8223660113  
1.9592235384  1.1778781593  
0.9591014531  -1.8224880967  
-1.0411427175  0.1777560740  
-1.2911732388  -0.0722744474  
0.7090709318  1.9279697232  
1.7091930171  -1.0723965327  
-0.2910511535  0.9278476379  
-0.7911121962  -1.5724575753  
1.2091319744  0.4277865953  
0.2090098891  -0.5723354900  
-1.7912342815  1.4279086806  
-1.8537419118  -1.6349652057  
0.1465022588  0.3652789649  
1.1466243441  -0.6348431204  
-0.8536198265  1.3654010503  
-0.3535587839  -0.1347820777  
1.6466853867  1.8654620929  
0.6465633014  -1.1349041630  
-1.3536808692  0.8653400076  
-1.1036503478  -0.8848736417  
0.8965938228  1.1153705289  
1.8967159081  -1.8849957270  
-0.1035282625  0.1152484436  
-0.6035893052  -1.3849346843  
1.3966548654  0.6153094863  
0.3965327801  -0.3848125990  
-1.6037113905  1.6154315716  
-1.7287266512  -0.2597973384  
0.2715175195  1.7404468322  
1.2716396048  -1.2599194237  
-0.7286045659  0.7403247469  
-0.2285435232  -1.7599804663  
1.7717006474  0.2402637043  
0.7715785621  -0.7598583810  
-1.2286656085  1.2403857896  
-1.4786961298  -1.0098889023  
0.5215480408  0.9903552683  
1.5216701261  -0.0097668170  
-0.4785740445  1.9904773536  
-0.9786350872  -0.5098278597  
1.0216090834  1.4904163109  
0.0214869981  -1.5099499450  
-1.9787571725  0.4902942256  
-1.9709437187  -1.5021364912  
0.0293004519  0.4981076794  
1.0294225372  -0.5020144059  
-0.9708216334  1.4982297647  
-0.4707605907  -0.0019533632  
1.5294835799  1.9982908074  
0.5293614946  -1.0020754486  
-1.4708826760  0.9981687221  
-1.2208521547  -0.7520449272  
0.7793920159  1.2481992434  
1.7795141012  -1.7521670125  
-0.2207300694  0.2480771581  
-0.7207911121  -1.2521059699  
1.2794530585  0.7481382007  
0.2793309732  -0.2519838846  
-1.7209131974  1.7482602860  
-1.5958979367  -0.3769991452  
0.4043462339  1.6232450254  
1.4044683192  -1.3771212305  
-0.5957758514  0.6231229401  
-0.0957148087  -1.8771822732  
1.9045293619  0.1230618974  
0.9044072766  -0.8770601879  
-1.0958368940  1.1231839827  
-1.3458674154  -1.1270907092  
0.6543767552  0.8731534614  
1.6544988405  -0.1269686239  
-0.3457453301  1.8732755467  
-0.8458063727  -0.6270296666  
1.1544377979  1.3732145040  
0.1543157126  -1.6271517519  
-1.8459284580  0.3730924187  
-1.7834208277  -0.5645220362  
0.2168233429  1.4357221344  
1.2169454282  -1.5646441215  
-0.7832987424  0.4356000491  
-0.2832376997  -1.0645830789  
1.7170064709  0.9356610917  
0.7168843856  -0.0644609936  
-1.2833597850  1.9357831770  
-1.0333292637  -1.8146746429  
0.9669149069  0.1855695277  
1.9670369922  -0.8145525576  
-0.0332071784  1.1856916130  
-0.5332682211  -0.3144915149  
1.4669759495  1.6857526557  
0.4668538642  -1.3146136002  
-1.5333903064  0.6856305704  
-1.6584055670  -1.4396288609  
0.3418386036  0.5606153097  
1.3419606889  -0.4395067756  
-0.6582834817  1.5607373950  
-0.1582224391  -0.9395678182  
1.8420217315  1.0606763524  
0.8418996462  -1.9396899035  
-1.1583445244  0.0605542671  
-1.4083750457  -0.1894762542  
0.5918691249  1.8107679164  
1.5919912102  -1.1895983395  
-0.4082529604  0.8106458311  
-0.9083140031  -1.6896593822  
1.0919301676  0.3105847884  
0.0918080822  -0.6895372969  
-1.9084360884  1.3107068737  
-1.8771822732  -0.0957148087  
0.1230618974  1.9045293619  
1.1231839827  -1.0958368940  
-0.8770601879  0.9044072766  
-0.3769991452  -1.5958979367  
1.6232450254  0.4043462339  
0.6231229401  -0.5957758514  
-1.3771212305  1.4044683192  
-1.1270907092  -1.3458674154  
0.8731534614  0.6543767552  
1.8732755467  -0.3457453301  
-0.1269686239  1.6544988405  
-0.6270296666  -0.8458063727  
1.3732145040  1.1544377979  
0.3730924187  -1.8459284580  
-1.6271517519  0.1543157126  
-1.5021364912  -1.9709437187  
0.4981076794  0.0293004519  
1.4982297647  -0.9708216334  
-0.5020144059  1.0294225372  
-0.0019533632  -0.4707605907  
1.9982908074  1.5294835799  
0.9981687221  -1.4708826760  
-1.0020754486  0.5293614946  
-1.2521059699  -0.7207911121  
0.7481382007  1.2794530585  
1.7482602860  -1.7209131974  
-0.2519838846  0.2793309732  
-0.7520449272  -1.2208521547  
1.2481992434  0.7793920159  
0.2480771581  -0.2207300694  
-1.7521670125  1.7795141012  
-1.8146746429  -1.0333292637  
0.1855695277  0.9669149069  
1.1856916130  -0.0332071784  
-0.8145525576  1.9670369922  
-0.3144915149  -0.5332682211  
1.6857526557  1.4669759495  
0.6856305704  -1.5333903064  
-1.3146136002  0.4668538642  
-1.0645830789  -0.2832376997  
0.9356610917  1.7170064709  
1.9357831770  -1.2833597850  
-0.0644609936  0.7168843856  
-0.5645220362  -1.7834208277  
1.4357221344  0.2168233429  
0.4356000491  -0.7832987424  
-1.5646441215  1.2169454282  
-1.6896593822  -0.9083140031  
0.3105847884  1.0919301676  
1.3107068737  -1.9084360884  
-0.6895372969  0.0918080822  
-0.1894762542  -1.4083750457  
1.8107679164  0.5918691249  
0.8106458311  -0.4082529604  
-1.1895983395  1.5919912102  
-1.4396288609  -1.6584055670  
0.5606153097  0.3418386036  
1.5607373950  -0.6582834817  
-0.4395067756  1.3419606889  
-0.9395678182  -0.1582224391  
1.0606763524  1.8420217315  
0.0605542671  -1.1583445244  
-1.9396899035  0.8418996462  
-1.9553168111  -0.8301794651  
0.0449273595  1.1700647055  
1.0450494448  -1.8303015504  
-0.9551947258  0.1699426202  
-0.4551336832  -1.3302405078  
1.5451104875  0.6700036628  
0.5449884022  -0.3301184225  
-1.4552557685  1.6701257481  
-1.2052252471  -1.5802710291  
0.7950189235  0.4199731415  
1.7951410088  -0.5801489438  
-0.2051031618  1.4200952268  
-0.7051642045  -0.0800879012  
1.2950799661  1.9201562694  
0.2949578808  -1.0802099865  
-1.7052862898  0.9200341841  
-1.5802710291  -1.2052252471  
0.4199731415  0.7950189235  
1.4200952268  -0.2051031618  
-0.5801489438  1.7951410088  
-0.0800879012  -0.7051642045  
1.9201562694  1.2950799661  
0.9200341841  -1.7052862898  
-1.0802099865  0.2949578808  
-1.3302405078  -0.4551336832  
0.6700036628  1.5451104875  
1.6701257481  -1.4552557685  
-0.3301184225  0.5449884022  
-0.8301794651  -1.9553168111  
1.1700647055  0.0449273595  
0.1699426202  -0.9551947258  
-1.8303015504  1.0450494448  
-1.7677939201  -1.7677939201  
0.2324502505  0.2324502505  
1.2325723358  -0.7676718348  
-0.7676718348  1.2325723358  
-0.2676107922  -0.2676107922  
1.7326333784  1.7326333784  
0.7325112931  -1.2677328775  
-1.2677328775  0.7325112931  
-1.0177023561  -0.5176413135  
0.9825418145  1.4826028571  
1.9826638998  -1.5177633988  
-0.0175802708  0.4824807718  
-0.5176413135  -1.0177023561  
1.4826028571  0.9825418145  
0.4824807718  -0.0175802708  
-1.5177633988  1.9826638998  
-1.6427786594  -0.1425955315  
0.3574655112  1.8576486391  
1.3575875965  -1.1427176168  
-0.6426565741  0.8575265538  
-0.1425955315  -1.6427786594  
1.8576486391  0.3574655112  
0.8575265538  -0.6426565741  
-1.1427176168  1.3575875965  
-1.3927481381  -1.3927481381  
0.6074960325  0.6074960325  
1.6076181178  -0.3926260528  
-0.3926260528  1.6076181178  
-0.8926870955  -0.8926870955  
1.1075570751  1.1075570751  
0.1074349898  -1.8928091808  
-1.8928091808  0.1074349898  
-1.9240629959  -1.2989866926  
0.0761811747  0.7012574780  
1.0763032600  -0.2988646073  
-0.9239409106  1.7013795633  
-0.4238798680  -0.7989256500  
1.5763643026  1.2013185206  
0.5762422173  -1.7990477353  
-1.4240019533  0.2011964353  
-1.1739714320  -0.0488340860  
0.8262727386  1.9514100846  
1.8263948239  -1.0489561713  
-0.1738493467  0.9512879993  
-0.6739103893  -1.5490172140  
1.3263337813  0.4512269567  
0.3262116960  -0.5488951286  
-1.6740324746  1.4513490420  
-1.5490172140  -0.6739103893  
0.4512269567  1.3263337813  
1.4513490420  -1.6740324746  
-0.5488951286  0.3262116960  
-0.0488340860  -1.1739714320  
1.9514100846  0.8262727386  
0.9512879993  -0.1738493467  
-1.0489561713  1.8263948239  
-1.2989866926  -1.9240629959  
0.7012574780  0.0761811747  
1.7013795633  -0.9239409106  
-0.2988646073  1.0763032600  
-0.7989256500  -0.4238798680  
1.2013185206  1.5763643026  
0.2011964353  -1.4240019533  
-1.7990477353  0.5762422173  
-1.8615553656  -0.3613722377  
0.1386888050  1.6388719330  
1.1388108903  -1.3614943230  
-0.8614332803  0.6387498476  
-0.3613722377  -1.8615553656  
1.6388719330  0.1386888050  
0.6387498476  -0.8614332803  
-1.3614943230  1.1388108903  
-1.1114638016  -1.1114638016  
0.8887803690  0.8887803690  
1.8889024543  -0.1113417163  
-0.1113417163  1.8889024543  
-0.6114027590  -0.6114027590  
1.3888414116  1.3888414116  
0.3887193263  -1.6115248443  
-1.6115248443  0.3887193263  
-1.7365401049  -1.7365401049  
0.2637040657  0.2637040657  
1.2638261510  -0.7364180196  
-0.7364180196  1.2638261510  
-0.2363569770  -0.2363569770  
1.7638871936  1.7638871936  
0.7637651083  -1.2364790623  
-1.2364790623  0.7637651083  
-1.4865095836  -0.9864485410  
0.5137345870  1.0137956296  
1.5138566723  -1.9865706263  
-0.4863874983  0.0136735443  
-0.9864485410  -1.4865095836  
1.0137956296  0.5137345870  
0.0136735443  -0.4863874983  
-1.9865706263  1.5138566723  
-1.9904773532  -1.4982297643  
0.0097668174  0.5020144063  
1.0098889027  -0.4981076790  
-0.9903552679  1.5021364916  
-0.4902942252  -0.9981687217  
1.5099499454  1.0020754490  
0.5098278601  -1.9982908070  
-1.4904163105  0.0019533636  
-1.2403857892  -0.2480771577  
0.7598583814  1.7521670129  
1.7599804667  -1.2481992430  
-0.2402637039  0.7520449276  
-0.7403247465  -1.7482602856  
1.2599194241  0.2519838850  
0.2597973388  -0.7481382003  
-1.7404468318  1.2521059703  
-1.6154315712  -0.6231229397  
0.3848125994  1.3771212309  
1.3849346847  -1.6232450250  
-0.6153094859  0.3769991456  
-0.1152484432  -1.1231839823  
1.8849957274  0.8770601883  
0.8848736421  -0.1230618970  
-1.1153705285  1.8771822736  
-1.3654010499  -1.8732755463  
0.6348431208  0.1269686243  
1.6349652061  -0.8731534610  
-0.3652789645  1.1270907096  
-0.8653400072  -0.3730924183  
1.1349041634  1.6271517523  
0.1347820781  -1.3732145036  
-1.8654620925  0.6270296670  
-1.8029544622  -0.4356000487  
0.1972897084  1.5646441219  
1.1974117937  -1.4357221340  
-0.8028323769  0.5645220366  
-0.3027713342  -1.9357831766  
1.6974728364  0.0644609940  
0.6973507511  -0.9356610913  
-1.3028934195  1.0645830793  
-1.0528628982  -1.1856916126  
0.9473812724  0.8145525580  
1.9475033577  -0.1855695273  
-0.0527408129  1.8146746433  
-0.5528018555  -0.6856305700  
1.4474423151  1.3146136006  
0.4473202298  -1.6857526553  
-1.5529239408  0.3144915153  
-1.6779392015  -1.5607373946  
0.3223049691  0.4395067760  
1.3224270544  -0.5606153093  
-0.6778171162  1.4396288613  
-0.1777560736  -0.0605542667  
1.8224880971  1.9396899039  
0.8223660117  -1.0606763520  
-1.1778781589  0.9395678186  
-1.4279086802  -0.8106458307  
0.5723354904  1.1895983399  
1.5724575757  -1.8107679160  
-0.4277865949  0.1894762546  
-0.9278476375  -1.3107068733  
1.0723965331  0.6895372973  
0.0722744478  -0.3105847880  
-1.9279697228  1.6896593826  
-1.8967159077  -0.9044072762  
0.1035282629  1.0958368944  
1.1036503482  -1.9045293615  
-0.8965938224  0.0957148091  
-0.3965327797  -1.4044683188  
1.6037113909  0.5957758518  
0.6035893056  -0.4043462335  
-1.3966548650  1.5958979371  
-1.1466243437  -1.6544988401  
0.8536198269  0.3457453305  
1.8537419122  -0.6543767548  
-0.1465022584  1.3458674158  
-0.6465633010  -0.1543157122  
1.3536808696  1.8459284584  
0.3535587843  -1.1544377975  
-1.6466853863  0.8458063731  
-1.5216701257  -1.0294225368  
0.4785740449  0.9708216338  
1.4786961302  -0.0293004515  
-0.5215480404  1.9709437191  
-0.0214869977  -0.5293614942  
1.9787571729  1.4708826764  
0.9786350876  -1.5294835795  
-1.0216090830  0.4707605911  
-1.2716396044  -0.2793309728  
0.7286045663  1.7209131978  
1.7287266516  -1.2794530581  
-0.2715175191  0.7207911125  
-0.7715785617  -1.7795141008  
1.2286656089  0.2207300698  
0.2285435236  -0.7793920155  
-1.7717006470  1.2208521551  
-1.8342082773  -1.9670369918  
0.1660358933  0.0332071788  
1.1661579786  -0.9669149065  
-0.8340861920  1.0333292641  
-0.3340251494  -0.4668538638  
1.6662190212  1.5333903068  
0.6660969359  -1.4669759491  
-1.3341472347  0.5332682215  
-1.0841167134  -0.7168843852  
0.9161274572  1.2833597854  
1.9162495425  -1.7170064705  
-0.0839946281  0.2832377001  
-0.5840556707  -1.2169454278  
1.4161884999  0.7832987428  
0.4160664146  -0.2168233425  
-1.5841777560  1.7834208281  
-1.7091930167  -0.0918080818  
0.2910511539  1.9084360888  
1.2911732392  -1.0919301672  
-0.7090709314  0.9083140035  
-0.2090098887  -1.5919912098  
1.7912342819  0.4082529608  
0.7911121966  -0.5918691245  
-1.2091319740  1.4083750461  
-1.4591624953  -1.3419606885  
0.5410816753  0.6582834821  
1.5412037606  -0.3418386032  
-0.4590404100  1.6584055674  
-0.9591014527  -0.8418996458  
1.0411427179  1.1583445248  
0.0410206326  -1.8420217311  
-1.9592235380  0.1582224395  
-1.9435966304  -0.1699426198  
0.0566475402  1.8303015508  
1.0567696255  -1.1700647051  
-0.9434745451  0.8301794655  
-0.4434135025  -1.6701257477  
1.5568306681  0.3301184229  
0.5567085828  -0.6700036624  
-1.4435355878  1.3302405082  
-1.1935050664  -1.4200952264  
0.8067391042  0.5801489442  
1.8068611895  -0.4199731411  
-0.1933829811  1.5802710295  
-0.6934440238  -0.9200341837  
1.3068001468  1.0802099869  
0.3066780615  -1.9201562690  
-1.6935661091  0.0800879016  
-1.5685508484  -1.7951410084  
0.4316933222  0.2051031622  
1.4318154075  -0.7950189231  
-0.5684287631  1.2052252475  
-0.0683677205  -0.2949578804  
1.9318764501  1.7052862902  
0.9317543648  -1.2950799657  
-1.0684898058  0.7051642049  
-1.3185203271  -0.5449884018  
0.6817238435  1.4552557689  
1.6818459288  -1.5451104871  
-0.3183982418  0.4551336836  
-0.8184592845  -1.0450494444  
1.1817848862  0.9551947262  
0.1816628009  -0.0449273591  
-1.8185813698  1.9553168115  
-1.7560737394  -1.2325723354  
0.2441704312  0.7676718352  
1.2442925165  -0.2324502501  
-0.7559516541  1.7677939205  
-0.2558906115  -0.7325112927  
1.7443535591  1.2677328779  
0.7442314738  -1.7326333780  
-1.2560126968  0.2676107926  
-1.0059821754  -0.4824807714  
0.9942619952  1.5177633992  
1.9943840805  -1.4826028567  
-0.0058600901  0.5176413139  
-0.5059211328  -1.9826638994  
1.4943230378  0.0175802712  
0.4942009525  -0.9825418141  
-1.5060432181  1.0177023565  
-1.6310584788  -0.8575265534  
0.3691856918  1.1427176172  
1.3693077771  -1.8576486387  
-0.6309363935  0.1425955319  
-0.1308753508  -1.3575875961  
1.8693688198  0.6426565745  
0.8692467345  -0.3574655108  
-1.1309974361  1.6427786598  
-1.3810279574  -1.6076181174  
0.6192162132  0.3926260532  
1.6193382985  -0.6074960321  
-0.3809058721  1.3927481385  
-0.8809669148  -0.1074349894  
1.1192772558  1.8928091812  
0.1191551705  -1.1075570747  
-1.8810890001  0.8926870959  
-1.9123428153  -1.7013795629  
0.0879013554  0.2988646077  
1.0880234407  -0.7012574776  
-0.9122207299  1.2989866930  
-0.4121596873  -0.2011964349  
1.5880844833  1.7990477357  
0.5879623980  -1.2013185202  
-1.4122817726  0.7989256504  
-1.1622512513  -0.9512879989  
0.8379929193  1.0489561717  
1.8381150046  -1.9514100842  
-0.1621291660  0.0488340864  
-0.6621902086  -1.4513490416  
1.3380539620  0.5488951290  
0.3379318767  -0.4512269563  
-1.6623122939  1.5490172144  
-1.5372970333  -0.3262116956  
0.4629471373  1.6740324750  
1.4630692226  -1.3263337809  
-0.5371749480  0.6739103897  
-0.0371139053  -1.8263948235  
1.9631302653  0.1738493471  
0.9630081800  -0.8262727382  
-1.0372359906  1.1739714324  
-1.2872665119  -1.0763032596  
0.7129776587  0.9239409110  
1.7130997440  -0.0761811743  
-0.2871444266  1.9240629963  
-0.7872054693  -0.5762422169  
1.2130387013  1.4240019537  
0.2129166160  -1.5763643022  
-1.7873275546  0.4238798684  
-1.8498351849  -0.6387498472  
0.1504089857  1.3614943234  
1.1505310710  -1.6388719326  
-0.8497130996  0.3613722381  
-0.3496520570  -1.1388108899  
1.6505921136  0.8614332807  
0.6504700283  -0.1386888046  
-1.3497741423  1.8615553660  
-1.0997436209  -1.8889024539  
0.9005005497  0.1113417167  
1.9006226350  -0.8887803686  
-0.0996215356  1.1114638020  
-0.5996825783  -0.3887193259  
1.4005615923  1.6115248447  
0.4004395070  -1.3888414112  
-1.5998046636  0.6114027594  
-1.7248199243  -1.2638261506  
0.2754242463  0.7364180200  
1.2755463317  -0.2637040653  
-0.7246978390  1.7365401053  
-0.2246367963  -0.7637651079  
1.7756073743  1.2364790627  
0.7754852890  -1.7638871932  
-1.2247588816  0.2363569774  
-1.4747894029  -0.0136735439  
0.5254547677  1.9865706267  
1.5255768530  -1.0137956292  
-0.4746673176  0.9864485414  
-0.9747283603  -1.5138566719  
1.0255158103  0.4863874987  
0.0253937250  -0.5137345866  
-1.9748504456  1.4865095840  
-1.9826638994  -0.5059211328  
0.0175802712  1.4943230378  
1.0177023565  -1.5060432181  
-0.9825418141  0.4942009525  
-0.4824807714  -1.0059821754  
1.5177633992  0.9942619952  
0.5176413139  -0.0058600901  
-1.4826028567  1.9943840805  
-1.2325723354  -1.7560737394  
0.7676718352  0.2441704312  
1.7677939205  -0.7559516541  
-0.2324502501  1.2442925165  
-0.7325112927  -0.2558906115  
1.2677328779  1.7443535591  
0.2676107926  -1.2560126968  
-1.7326333780  0.7442314738  
-1.6076181174  -1.3810279574  
0.3926260532  0.6192162132  
1.3927481385  -0.3809058721  
-0.6074960321  1.6193382985  
-0.1074349894  -0.8809669148  
1.8928091812  1.1192772558  
0.8926870959  -1.8810890001  
-1.1075570747  0.1191551705  
-1.3575875961  -0.1308753508  
0.6426565745  1.8693688198  
1.6427786598  -1.1309974361  
-0.3574655108  0.8692467345  
-0.8575265534  -1.6310584788  
1.1427176172  0.3691856918  
0.1425955319  -0.6309363935  
-1.8576486387  1.3693077771  
-1.7951410084  -1.5685508484  
0.2051031622  0.4316933222  
1.2052252475  -0.5684287631  
-0.7950189231  1.4318154075  
-0.2949578804  -0.0683677205  
1.7052862902  1.9318764501  
0.7051642049  -1.0684898058  
-1.2950799657  0.9317543648  
-1.0450494444  -0.8184592845  
0.9551947262  1.1817848862  
1.9553168115  -1.8185813698  
-0.0449273591  0.1816628009  
-0.5449884018  -1.3185203271  
1.4552557689  0.6817238435  
0.4551336836  -0.3183982418  
-1.5451104871  1.6818459288  
-1.6701257477  -0.4434135025  
0.3301184229  1.5568306681  
1.3302405082  -1.4435355878  
-0.6700036624  0.5567085828  
-0.1699426198  -1.9435966304  
1.8303015508  0.0566475402  
0.8301794655  -0.9434745451  
-1.1700647051  1.0567696255  
-1.4200952264  -1.1935050664  
0.5801489442  0.8067391042  
1.5802710295  -0.1933829811  
-0.4199731411  1.8068611895  
-0.9200341837  -0.6934440238  
1.0802099869  1.3068001468  
0.0800879016  -1.6935661091  
-1.9201562690  0.3066780615  
-1.8889024539  -1.0997436209  
0.1113417167  0.9005005497  
1.1114638020  -0.0996215356  
-0.8887803686  1.9006226350  
-0.3887193259  -0.5996825783  
1.6115248447  1.4005615923  
0.6114027594  -1.5998046636  
-1.3888414112  0.4004395070  
-1.1388108899  -0.3496520570  
0.8614332807  1.6505921136  
1.8615553660  -1.3497741423  
-0.1386888046  0.6504700283  
-0.6387498472  -1.8498351849  
1.3614943234  0.1504089857  
0.3613722381  -0.8497130996  
-1.6388719326  1.1505310710  
-1.5138566719  -0.9747283603  
0.4863874987  1.0255158103  
1.4865095840  -1.9748504456  
